style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Capital Efficiency,Earnings Quality,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
371,2026-01-31,601117 CH Equity,CNE100000KC0,29361201W,,,,,,,,,0.02857142857142857,-0.010638297872340425,-0.0009518008616234475
372,2026-01-31,601127 CH Equity,CNE1000028B9,32180201W,,,,,-0.00980392156862745,,,0.03333333333333333,,0.010309278350515464,0.009301364613781306
373,2026-01-31,601128 CH Equity,CNE100002RJ6,32256201W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
374,2026-01-31,601136 CH Equity,CNE100005VG7,35505501W,,,,,-0.00980392156862745,,,,,,-9.30623537722153e-05
375,2026-01-31,601138 CH Equity,CNE1000031P3,32738601W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,0.010309278350515464,0.0042842184413267575
376,2026-01-31,601162 CH Equity,CNE100003F43,32806701W,,,,,,,,0.03333333333333333,,0.010309278350515464,0.009394426967553523
377,2026-01-31,601166 CH Equity,CNE000001QZ7,28248301W,,,,,,,,0.03333333333333333,,,0.0073645522003249085
378,2026-01-31,601168 CH Equity,CNE100000619,28541101W,0.010752688172043012,,,0.018518518518518517,,,,,,0.010309278350515464,0.003871125037219822
379,2026-01-31,601169 CH Equity,CNE100000734,28610901W,-0.010752688172043012,,,,,,,0.03333333333333333,,,0.006729355206490464
380,2026-01-31,601179 CH Equity,CNE100000KW8,29372801W,,,,,,,,,,0.010309278350515464,0.0020298747672286136
381,2026-01-31,601186 CH Equity,CNE1000009T1,28841402W,,,,,,,-0.012195121951219513,,,-0.010638297872340425,-0.002543756250600079
382,2026-01-31,601198 CH Equity,CNE100002177,31928401W,,,,,0.009345794392523364,,,-0.03333333333333333,,0.010309278350515464,-0.005245963787444277
383,2026-01-31,601211 CH Equity,CNE1000022F3,31995701W,0.010752688172043012,,,,0.009345794392523364,,,,,,0.000723910639486463
384,2026-01-31,601216 CH Equity,CNE1000010F8,29686701W,,,,,-0.00980392156862745,-0.013888888888888888,-0.012195121951219513,,,-0.010638297872340425,-0.0057566248104255
385,2026-01-31,601225 CH Equity,CNE100001T64,31705701W,,,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,,,-0.0029896803405417964
386,2026-01-31,601229 CH Equity,CNE100002FM5,32288601W,,,,,,,,,,,0.0
387,2026-01-31,601233 CH Equity,CNE1000012X7,29730101W,-0.010752688172043012,-0.011627906976744186,,-0.0196078431372549,-0.00980392156862745,-0.013888888888888888,,,,,-0.006537253676286542
388,2026-01-31,601238 CH Equity,CNE100001NQ2,29526303W,-0.010752688172043012,-0.011627906976744186,0.04,,0.009345794392523364,,,,0.02857142857142857,,0.00020708465946084928
389,2026-01-31,601288 CH Equity,CNE100000RJ0,26978301W,-0.010752688172043012,,,,,,,-0.03333333333333333,,0.010309278350515464,-0.00596987442693074
390,2026-01-31,601318 CH Equity,CNE000001R84,16070902W,0.010752688172043012,,,,,,,-0.03333333333333333,,0.010309278350515464,-0.00469948043926185
391,2026-01-31,601319 CH Equity,CNE100003F27,31421406W,0.010752688172043012,,,,-0.00980392156862745,,,,,,0.0005421346400622295
392,2026-01-31,601328 CH Equity,CNE1000000S2,26746202W,-0.010752688172043012,,,,,,,0.03333333333333333,,,0.006729355206490464
393,2026-01-31,601333 CH Equity,CNE000001Q44,06284402W,,,,,,,-0.012195121951219513,,,,-0.0004490982461194887
394,2026-01-31,601336 CH Equity,CNE1000019Y0,31039501W,0.010752688172043012,,,,-0.00980392156862745,,,-0.03333333333333333,,,-0.006822417560262679
395,2026-01-31,601360 CH Equity,CNE100002RZ2,18671701W,,0.011494252873563218,,,0.009345794392523364,,,,,,0.0014846721066320932
396,2026-01-31,601377 CH Equity,CNE100000V95,29537901W,-0.010752688172043012,,,,0.009345794392523364,,,-0.03333333333333333,,,-0.007911035548507335
397,2026-01-31,601390 CH Equity,CNE100000866,28731101W,-0.010752688172043012,,,,,,-0.012195121951219513,,0.02857142857142857,-0.010638297872340425,-0.002036096101577381
398,2026-01-31,601398 CH Equity,CNE000001P37,27937802W,-0.010752688172043012,,,,,,,,,,-0.0006351969938344447
399,2026-01-31,601456 CH Equity,CNE1000041D8,32001602W,,,,,0.009345794392523364,,,,,,8.871364565201832e-05
400,2026-01-31,601555 CH Equity,CNE1000019P8,31039601W,,,,,0.009345794392523364,,,,,,8.871364565201832e-05
401,2026-01-31,601567 CH Equity,CNE100001567,29812601W,-0.010752688172043012,-0.011627906976744186,,,-0.00980392156862745,-0.013888888888888888,-0.012195121951219513,,,,-0.005709354335887104
402,2026-01-31,601577 CH Equity,CNE100003F50,32832601W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
403,2026-01-31,601600 CH Equity,CNE1000000T0,14635202W,0.010752688172043012,0.011494252873563218,,,,-0.013888888888888888,,,,0.010309278350515464,0.0009412240159899272
404,2026-01-31,601601 CH Equity,CNE1000008M8,28768601W,0.010752688172043012,,,,,,,,,0.010309278350515464,0.0026650717610630583
405,2026-01-31,601607 CH Equity,CNE000000C82,26012601W,,,,,,,-0.012195121951219513,,,,-0.0004490982461194887
406,2026-01-31,601615 CH Equity,CNE100003HQ0,33080601W,-0.010752688172043012,-0.011627906976744186,,,0.009345794392523364,,,,-0.029411764705882353,,-0.003135144472525471
407,2026-01-31,601618 CH Equity,CNE100000FX6,29267601W,,,,,,,,,0.02857142857142857,,0.001142857142857143
408,2026-01-31,601628 CH Equity,CNE000001Q93,25950302W,0.010752688172043012,,,,-0.00980392156862745,,,,,0.010309278350515464,0.002572009407290843
409,2026-01-31,601633 CH Equity,CNE1000018V8,25954402W,,,,,,,,,,,0.0
410,2026-01-31,601658 CH Equity,CNE100003PZ4,32249402W,,,,,,,,,,,0.0
411,2026-01-31,601665 CH Equity,CNE100005154,34857501W,-0.010752688172043012,,,,-0.00980392156862745,,,0.03333333333333333,,,0.006636292852718249
412,2026-01-31,601668 CH Equity,CNE100000F46,29243101W,-0.010752688172043012,,,,,,-0.012195121951219513,,0.02857142857142857,-0.010638297872340425,-0.002036096101577381
413,2026-01-31,601669 CH Equity,CNE1000017G1,30319701W,,,,,,,,,,,0.0
414,2026-01-31,601688 CH Equity,CNE100000LQ8,29404801W,0.010752688172043012,,,,-0.00980392156862745,,,-0.03333333333333333,,,-0.006822417560262679
415,2026-01-31,601689 CH Equity,CNE1000023J3,31939401W,,,-0.043478260869565216,,-0.00980392156862745,,,-0.03333333333333333,-0.029411764705882353,,-0.009745934491130117
416,2026-01-31,601696 CH Equity,CNE100003R64,33709101W,,,,,,,,-0.03333333333333333,,0.010309278350515464,-0.005334677433096294
417,2026-01-31,601698 CH Equity,CNE100003PX9,33276601W,,,-0.043478260869565216,0.018518518518518517,,,,-0.03333333333333333,-0.029411764705882353,0.010309278350515464,-0.006416944093972524
418,2026-01-31,601699 CH Equity,CNE000001NT7,27871801W,,-0.011627906976744186,0.04,0.018518518518518517,,-0.013888888888888888,0.006060606060606061,,0.02857142857142857,0.010309278350515464,0.0010928780642590716
419,2026-01-31,601717 CH Equity,CNE100000S58,29504101W,,,,,,0.013333333333333334,0.006060606060606061,,,,0.0032182021770947025
420,2026-01-31,601727 CH Equity,CNE100000D55,27283602W,,-0.011627906976744186,,,,,,,,,-0.00141219053610775
421,2026-01-31,601728 CH Equity,CNE100004QG0,25433805W,,,0.04,,,,,0.03333333333333333,0.02857142857142857,,0.009530310744075935
422,2026-01-31,601766 CH Equity,CNE100000CP9,28945301W,,,,,,,-0.012195121951219513,,,,-0.0004490982461194887
423,2026-01-31,601777 CH Equity,CNE100000X10,29587201W,,,,,0.009345794392523364,,,,-0.029411764705882353,,-0.0010877569425832758
424,2026-01-31,601788 CH Equity,CNE100000FD8,29246801W,,,,,,,,,,,0.0
425,2026-01-31,601799 CH Equity,CNE1000011H2,29652801W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
426,2026-01-31,601800 CH Equity,CNE100001FN5,28200502W,-0.010752688172043012,-0.011627906976744186,,,,,-0.012195121951219513,,,-0.010638297872340425,-0.004591143780542274
427,2026-01-31,601816 CH Equity,CNE100003RV9,33678201W,,,,,,,-0.012195121951219513,,-0.029411764705882353,-0.010638297872340425,-0.0037202268388353736
428,2026-01-31,601818 CH Equity,CNE100000SL4,26978401W,,,,,-0.00980392156862745,,,0.03333333333333333,,,0.007271489846552693
429,2026-01-31,601825 CH Equity,CNE100004QD7,31861901W,,,,,-0.00980392156862745,,,,,,-9.30623537722153e-05
430,2026-01-31,601838 CH Equity,CNE100002SN6,32652701W,-0.010752688172043012,,,,,,,0.03333333333333333,,,0.006729355206490464
431,2026-01-31,601857 CH Equity,CNE1000007Q1,13387003W,,0.011494252873563218,,,0.009345794392523364,0.013333333333333334,,,,,0.0044796860644431705
432,2026-01-31,601865 CH Equity,,32076303W,,,,0.018518518518518517,,0.013333333333333334,-0.012195121951219513,,,,0.0037519689878483527
433,2026-01-31,601866 CH Equity,CNE1000008F2,27033002W,,,,,-0.00980392156862745,-0.013888888888888888,,,,-0.010638297872340425,-0.0053075265643060116
434,2026-01-31,601868 CH Equity,CNE100004QL0,32082704W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
435,2026-01-31,601872 CH Equity,CNE000001PQ8,28153901W,,0.011494252873563218,,-0.0196078431372549,0.009345794392523364,0.013333333333333334,0.006060606060606061,,-0.029411764705882353,0.010309278350515464,0.004279280876201189
436,2026-01-31,601877 CH Equity,CNE100000KD8,29373001W,0.010752688172043012,,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,,,-0.0023544833467073517
437,2026-01-31,601878 CH Equity,CNE100002R65,32478801W,,,,,0.009345794392523364,,,,,-0.010638297872340425,-0.0020059443588285723
438,2026-01-31,601880 CH Equity,CNE100000X77,27703102W,,,,,0.009345794392523364,0.013333333333333334,-0.012195121951219513,,,,0.0026346293573436073
439,2026-01-31,601881 CH Equity,CNE100002FG7,31539405W,-0.010752688172043012,,,,0.009345794392523364,,,,,,-0.0005464833481824264
440,2026-01-31,601888 CH Equity,CNE100000G29,29278401W,,,-0.043478260869565216,,,,,-0.03333333333333333,,0.010309278350515464,-0.006446526781893993
441,2026-01-31,601899 CH Equity,CNE100000B24,25954302W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,,0.0022543436740981443
442,2026-01-31,601901 CH Equity,CNE1000015Y8,29838601W,,,,,0.009345794392523364,,,,,,8.871364565201832e-05
443,2026-01-31,601919 CH Equity,CNE100000601,27324002W,0.010752688172043012,0.011494252873563218,,,-0.00980392156862745,-0.013888888888888888,,,0.02857142857142857,-0.010638297872340425,-0.002133513966634349
444,2026-01-31,601933 CH Equity,CNE100000XX9,29598701W,,,,0.018518518518518517,,,,,,0.010309278350515464,0.003235928043385377
445,2026-01-31,601939 CH Equity,CNE100000742,27436402W,,,,,,,,,,,0.0
446,2026-01-31,601958 CH Equity,CNE1000009Y1,28865301W,0.010752688172043012,,,,,,,,,-0.010638297872340425,-0.0014594610106461459
447,2026-01-31,601966 CH Equity,CNE100002GM3,32191501W,-0.010752688172043012,-0.011627906976744186,0.04,,,,,,,-0.010638297872340425,-0.0031191441335289027
448,2026-01-31,601985 CH Equity,CNE1000022N7,31983201W,-0.010752688172043012,-0.011627906976744186,,,,,-0.012195121951219513,,,,-0.0024964857760616833
449,2026-01-31,601988 CH Equity,CNE000001N05,26746102W,-0.010752688172043012,,,,,,,,,,-0.0006351969938344447
450,2026-01-31,601990 CH Equity,CNE1000031R9,32741601W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
451,2026-01-31,601991 CH Equity,CNE000001Q02,21350202W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,-0.03333333333333333,,,-0.005110208526226764
452,2026-01-31,601995 CH Equity,CNE1000048J0,32067606W,,,,,,,,,,,0.0
453,2026-01-31,601998 CH Equity,CNE1000000R4,28445801W,,,,,,,,0.03333333333333333,,-0.010638297872340425,0.005269894195844318
454,2026-01-31,603019 CH Equity,CNE100001TW7,31862501W,,,,,,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.005248076944323316
455,2026-01-31,603160 CH Equity,CNE100002G84,32266101W,0.010752688172043012,0.011494252873563218,,,0.009345794392523364,0.013333333333333334,,,,-0.010638297872340425,0.003020225053797025
456,2026-01-31,603179 CH Equity,CNE100002YB9,32373801W,,-0.011627906976744186,-0.043478260869565216,,,,,-0.03333333333333333,-0.029411764705882353,0.010309278350515464,-0.009035187906237037
457,2026-01-31,603195 CH Equity,CNE100003RL0,33688901W,,,,,-0.00980392156862745,,-0.012195121951219513,,,-0.010638297872340425,-0.0026368186043722944
458,2026-01-31,603228 CH Equity,CNE100002FZ7,32325201W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
459,2026-01-31,603259 CH Equity,CNE1000031K4,32714001W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,,0.0022543436740981443
460,2026-01-31,603260 CH Equity,CNE100002V10,32572201W,-0.010752688172043012,-0.011627906976744186,,-0.0196078431372549,-0.00980392156862745,-0.013888888888888888,-0.012195121951219513,,,,-0.006986351922406031
461,2026-01-31,603288 CH Equity,CNE100001SL2,31713601W,,,-0.043478260869565216,,,,,,,,-0.0011118493487976984
462,2026-01-31,603290 CH Equity,CNE100003RN6,33688801W,-0.010752688172043012,-0.011627906976744186,,,0.009345794392523364,0.013333333333333334,0.006060606060606061,,,,0.001259528292804526
463,2026-01-31,603296 CH Equity,CNE100006M82,35777801W,0.010752688172043012,0.011494252873563218,,0.018518518518518517,0.009345794392523364,-0.013888888888888888,0.006060606060606061,,,-0.010638297872340425,-0.0016653536146268703
464,2026-01-31,603298 CH Equity,CNE100002FY0,32317601W,0.010752688172043012,,,,,,0.006060606060606061,,,,0.0008583852131180694
465,2026-01-31,603338 CH Equity,CNE1000023M7,31944801W,,,,,-0.00980392156862745,,-0.012195121951219513,,,,-0.000542160599891704
466,2026-01-31,603345 CH Equity,CNE100002YQ7,32356401W,,,0.04,,,,,,,0.010309278350515464,0.003052776168122496
467,2026-01-31,603369 CH Equity,CNE100001TH8,31795301W,,,,,-0.00980392156862745,-0.013888888888888888,-0.012195121951219513,,,0.010309278350515464,-0.0016320920387162964
468,2026-01-31,603392 CH Equity,CNE100004090,33814901W,-0.010752688172043012,-0.011627906976744186,,,0.009345794392523364,,-0.012195121951219513,,,,-0.002407772130409665
469,2026-01-31,603486 CH Equity,CNE1000031N8,32732601W,0.010752688172043012,0.011494252873563218,-0.043478260869565216,,0.009345794392523364,,,,,0.010309278350515464,0.003037894518897453
470,2026-01-31,603501 CH Equity,CNE100002XM8,32414701W,,,,,,,,,,,0.0
471,2026-01-31,603568 CH Equity,CNE1000023N5,31977701W,,,,,-0.00980392156862745,0.013333333333333334,,,,,0.0029019516040388626
472,2026-01-31,603596 CH Equity,CNE1000030Y7,32709701W,,,,,,,,,,,0.0
473,2026-01-31,603605 CH Equity,CNE100002TP9,32595101W,,,-0.043478260869565216,,-0.00980392156862745,,-0.012195121951219513,,,0.010309278350515464,0.0003758648185392112
474,2026-01-31,603606 CH Equity,CNE100001T23,31851701W,,,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,-0.029411764705882353,,-0.00416615092877709
475,2026-01-31,603659 CH Equity,CNE100002TX3,32579001W,,,,,0.009345794392523364,,0.006060606060606061,,,,0.000311901864935643
476,2026-01-31,603799 CH Equity,CNE100001VW3,31912901W,,,,,0.009345794392523364,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.005336790589975334
477,2026-01-31,603806 CH Equity,CNE100001VX1,31833601W,-0.010752688172043012,-0.011627906976744186,,0.018518518518518517,,,,,,,-0.0008413342537854312
478,2026-01-31,603816 CH Equity,CNE100002GF7,32265001W,0.010752688172043012,0.011494252873563218,,,0.009345794392523364,,,,,-0.010638297872340425,2.52110959859473e-05
479,2026-01-31,603885 CH Equity,CNE100001ZY0,31970801W,-0.010752688172043012,-0.011627906976744186,,,,,,,-0.029411764705882353,,-0.003223858118177489
480,2026-01-31,603893 CH Equity,CNE100003RK2,33774001W,,,,,,-0.013888888888888888,0.006060606060606061,,,,-0.002896617986769581
481,2026-01-31,603899 CH Equity,CNE100001V60,31910201W,,,,,,,-0.012195121951219513,,0.02857142857142857,,0.0006937588967376542
482,2026-01-31,603939 CH Equity,CNE100001TS5,31925501W,,,0.04,,,,,,,,0.0010229014008938826
483,2026-01-31,603979 CH Equity,CNE1000022P2,31999701W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,,0.0022543436740981443
484,2026-01-31,603986 CH Equity,CNE1000030S9,32212201W,,,,-0.0196078431372549,,,0.006060606060606061,,,0.010309278350515464,0.0009760653999933123
485,2026-01-31,603993 CH Equity,CNE100001NR0,28453202W,0.010752688172043012,0.011494252873563218,,,-0.00980392156862745,,0.006060606060606061,,,0.010309278350515464,0.004191156087554542
486,2026-01-31,605117 CH Equity,CNE1000052S3,34754501W,,,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,,0.010309278350515464,-0.0009598055733131828
487,2026-01-31,605499 CH Equity,CNE100005576,34875601W,,,-0.043478260869565216,,,,0.006060606060606061,,,,-0.0008886611295140737
488,2026-01-31,688008 CH Equity,CNE100003MN7,34655901W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
489,2026-01-31,688009 CH Equity,CNE100003MP2,32016904W,,,,,,,-0.012195121951219513,,,-0.010638297872340425,-0.002543756250600079
490,2026-01-31,688012 CH Equity,CNE100003MM9,33303201W,,,,,,,0.006060606060606061,,,0.010309278350515464,0.0022530629865122383
491,2026-01-31,688036 CH Equity,CNE100003P74,33374501W,-0.010752688172043012,-0.011627906976744186,,0.018518518518518517,,0.013333333333333334,-0.012195121951219513,,,0.010309278350515464,0.0037344562251347716
492,2026-01-31,688041 CH Equity,CNE100005PT2,35397101W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
493,2026-01-31,688047 CH Equity,CNE100005QH5,35346801W,,,,,0.009345794392523364,-0.013888888888888888,,,,,-0.0030310925604011877
494,2026-01-31,688065 CH Equity,CNE100004447,18769301W,,,,,-0.00980392156862745,-0.013888888888888888,,,,-0.010638297872340425,-0.0053075265643060116
495,2026-01-31,688072 CH Equity,CNE100005998,35309601W,0.010752688172043012,0.011494252873563218,,,0.009345794392523364,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.0073679460447898535
496,2026-01-31,688082 CH Equity,CNE100004ZD8,35106701W,0.010752688172043012,0.011494252873563218,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,,,-0.000958524885727277
497,2026-01-31,688099 CH Equity,CNE100003LZ3,33319901W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
498,2026-01-31,688110 CH Equity,CNE1000055X6,35143501W,,,,,,,0.006060606060606061,,,0.010309278350515464,0.0022530629865122383
499,2026-01-31,688111 CH Equity,CNE100003PM2,33547701W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
500,2026-01-31,688120 CH Equity,CNE100005QL7,35344301W,-0.010752688172043012,,,,-0.00980392156862745,,0.006060606060606061,,,,-0.0005050711283230353
501,2026-01-31,688122 CH Equity,CNE100003MF3,33282901W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
502,2026-01-31,688126 CH Equity,CNE1000040F5,33825701W,-0.010752688172043012,-0.011627906976744186,,,,,,,,,-0.0020473875299421946
503,2026-01-31,688169 CH Equity,CNE100003R80,33730101W,-0.010752688172043012,-0.011627906976744186,,,0.009345794392523364,,,,,0.010309278350515464,7.12008829384372e-05
504,2026-01-31,688180 CH Equity,CNE1000041Z1,33015805W,,,,,0.009345794392523364,,0.006060606060606061,,,,0.000311901864935643
505,2026-01-31,688183 CH Equity,CNE100005428,34709601W,0.010752688172043012,0.011494252873563218,,-0.0196078431372549,0.009345794392523364,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.006090948458270928
506,2026-01-31,688187 CH Equity,CNE100004QK2,28208205W,,,,,,,0.006060606060606061,,,,0.00022318821928362468
507,2026-01-31,688188 CH Equity,CNE100003LY6,33321201W,,,,,,,,,,-0.010638297872340425,-0.0020946580044805905
508,2026-01-31,688213 CH Equity,CNE100005QT0,35343101W,,,,,-0.00980392156862745,-0.013888888888888888,0.006060606060606061,,,,-0.0029896803405417964
509,2026-01-31,688220 CH Equity,CNE100005RF7,35190301W,,-0.011627906976744186,,,,,0.006060606060606061,,,,-0.0011890023168241253
510,2026-01-31,688223 CH Equity,CNE100005R96,35201601W,-0.010752688172043012,,,-0.0196078431372549,,,-0.012195121951219513,,,-0.010638297872340425,-0.00445595083095345
511,2026-01-31,688234 CH Equity,CNE100005RH3,35188401W,,-0.011627906976744186,,0.018518518518518517,-0.00980392156862745,,0.006060606060606061,,,,-7.601139443957703e-05
512,2026-01-31,688235 CH Equity,CNE100005XT6,02637605W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,,0.0022543436740981443
513,2026-01-31,688249 CH Equity,CNE1000060L1,35660501W,,,,-0.0196078431372549,,,,,,0.010309278350515464,0.0007528771807096876
514,2026-01-31,688271 CH Equity,CNE100005PN5,35426501W,,,,,0.009345794392523364,,0.006060606060606061,,,,0.000311901864935643
515,2026-01-31,688303 CH Equity,CNE100004P24,34971101W,0.010752688172043012,0.011494252873563218,,0.018518518518518517,,0.013333333333333334,,,,,0.006232222688782361
516,2026-01-31,688331 CH Equity,CNE100005B03,34408204W,0.010752688172043012,0.011494252873563218,,,,,0.006060606060606061,,,,0.0022543436740981443
517,2026-01-31,688347 CH Equity,CNE100006M90,31849305W,0.010752688172043012,0.011494252873563218,,0.018518518518518517,0.009345794392523364,,0.006060606060606061,,,0.010309278350515464,0.00557898536313554
518,2026-01-31,688385 CH Equity,CNE100004PL2,24796905W,,,,,0.009345794392523364,,0.006060606060606061,,,,0.000311901864935643
519,2026-01-31,688396 CH Equity,CNE100003S06,33738301W,,,,,,,,,,,0.0
520,2026-01-31,688469 CH Equity,CNE1000060N7,35665701W,-0.010752688172043012,-0.011627906976744186,,,,0.013333333333333334,,,,,0.000947626427868883
521,2026-01-31,688472 CH Equity,CNE100006KH6,35692601W,-0.010752688172043012,-0.011627906976744186,,,,,,,,0.010309278350515464,-1.7512762713581113e-05
522,2026-01-31,688506 CH Equity,CNE100006FN4,35558801W,-0.010752688172043012,-0.011627906976744186,,,0.009345794392523364,,0.006060606060606061,,,,-0.0017354856650065517
523,2026-01-31,688521 CH Equity,CNE100004413,33929301W,,-0.011627906976744186,,,0.009345794392523364,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.003924600053867584
524,2026-01-31,688525 CH Equity,CNE100005VN3,35555001W,,,,-0.0196078431372549,,0.013333333333333334,0.006060606060606061,,,0.010309278350515464,0.00397107935780439
525,2026-01-31,688538 CH Equity,CNE1000051N6,34878601W,,,,,-0.00980392156862745,,-0.012195121951219513,,,-0.010638297872340425,-0.0026368186043722944
526,2026-01-31,688578 CH Equity,CNE100005XJ7,34554801W,0.010752688172043012,0.011494252873563218,,,-0.00980392156862745,,0.006060606060606061,,,,0.0021612813203259287
527,2026-01-31,688608 CH Equity,CNE100005XM1,34600801W,,,,-0.0196078431372549,-0.00980392156862745,-0.013888888888888888,-0.012195121951219513,,,,-0.004938964392463836
528,2026-01-31,688617 CH Equity,CNE100004C45,34621901W,,-0.011627906976744186,,,,,0.006060606060606061,,,,-0.0011890023168241253
529,2026-01-31,688728 CH Equity,CNE100004PM0,34990401W,,,,-0.0196078431372549,,,,,,,-0.001276997586518926
530,2026-01-31,688777 CH Equity,CNE100005D92,34522101W,-0.010752688172043012,,,,-0.00980392156862745,,-0.012195121951219513,,,-0.010638297872340425,-0.0032720155982067394
531,2026-01-31,688981 CH Equity,CNE1000041W8,15874106W,,,,,,-0.013888888888888888,0.006060606060606061,,,,-0.002896617986769581
