style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,Volatility,MP
factor_weight,,,,,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,1.0
factor,,,,,6MChgTgtPrcGapEMA,EPSNumRevFY1C,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,AdjIntCov,IntCovRatio,ShareChg,AdjAccruals,AssetTurn,CapExToSales,DepToCapex,ETO,InvToAsset,InvToAstChg1Y,ROAStddev20Q,ROEStddev20Q,SalesToEPSChg,SalesToInvCap,UnexpectedRecChg,3YAvgAnnSalesGrw,DIVIDENDGROWTH,DivperShareGrowth,50DVolSig,STO_6M,OCFEV,90DCV,Beta60M,AGG
268,2026-06-30,600153 CH Equity,CNE000000WL7,26023401W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,0.02127659574468085,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,-0.009900990099009901,-0.0015531869251976054
269,2026-06-30,600157 CH Equity,CNE000000WD4,27201501W,,,,,,,,0.02127659574468085,0.008771929824561403,,,0.0125,,,,,,0.0625,0.0031847133757961785,0.010101010101010102,-0.020833333333333332,,-0.02564102564102564,,,0.0064516129032258064,,,0.0011433108204322636
270,2026-06-30,600160 CH Equity,CNE000000WQ6,27118001W,,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,-0.0014255422918848125
271,2026-06-30,600161 CH Equity,CNE000000WF9,25983201W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,-0.017241379310344827,,,,,,,,0.011627906976744186,,,-0.02,0.005319148936170213,,,,0.003355704697986577,,,0.0025,-0.002328778068013876
272,2026-06-30,600170 CH Equity,CNE000000WR4,25135201W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,,,0.0031847133757961785,-0.02,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.0022336215069092475
273,2026-06-30,600176 CH Equity,CNE000000YM1,25990501W,-0.007633587786259542,0.011111111111111112,,,0.009708737864077669,0.011494252873563218,,0.02127659574468085,,,,,,,,,,,,,,,,,,,0.01,0.0025,0.0027401761647431033
274,2026-06-30,600183 CH Equity,CNE000000XL5,25699301W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.003295661195486899
275,2026-06-30,600188 CH Equity,CNE000000WV6,10889302W,-0.007633587786259542,,,0.010526315789473684,0.009708737864077669,,,,,,,,,,,,-0.011627906976744186,,,,0.005319148936170213,,,0.05,0.003355704697986577,,,0.0025,0.003216015605023578
276,2026-06-30,600196 CH Equity,CNE000000X38,26012201W,,0.011111111111111112,,,,,,,,,,,,,,0.011627906976744186,,,,,-0.020833333333333332,,,,0.003355704697986577,,,0.0025,6.100533719827157e-05
277,2026-06-30,600219 CH Equity,CNE000001139,26013801W,,,,,,,,0.02127659574468085,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.001599024155631904
278,2026-06-30,600221 CH Equity,CNE0000011C5,22065502W,,,,,,,,,0.008771929824561403,,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.00032358571337411026
279,2026-06-30,600233 CH Equity,CNE0000012J8,27215901W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,,0.02127659574468085,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,0.0029546500896400854
280,2026-06-30,600256 CH Equity,CNE0000012G4,25133801W,,,,,,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,0.005319148936170213,,,0.05,0.003355704697986577,,,-0.009900990099009901,0.0018017775589159821
281,2026-06-30,600276 CH Equity,CNE0000014W7,27108501W,,,,,,,,,,,,-0.02564102564102564,,,,,,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.0002000704725062508
282,2026-06-30,600282 CH Equity,CNE0000014Q9,26008401W,-0.007633587786259542,,,,,,,,,,,,,,,,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,-0.0002400121984785551
283,2026-06-30,600298 CH Equity,CNE0000014G0,27220501W,0.014285714285714285,,,,,0.011494252873563218,0.015873015873015872,0.02127659574468085,,,-0.037037037037037035,,0.007575757575757576,-0.058823529411764705,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,,0.001466254885025472
284,2026-06-30,600309 CH Equity,CNE0000016J9,26026701W,0.014285714285714285,,,,,0.011494252873563218,,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,0.0005027031810517163
285,2026-06-30,600332 CH Equity,CNE000001733,22497602W,0.014285714285714285,,,,,,,,-0.017241379310344827,,0.037037037037037035,,,,,0.011627906976744186,,,,-0.02,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.0014314549025210305
286,2026-06-30,600346 CH Equity,CNE0000018V0,27231201W,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0001848992310384699
287,2026-06-30,600348 CH Equity,CNE000001FP1,26016901W,-0.007633587786259542,0.011111111111111112,-0.010638297872340425,,-0.00980392156862745,,,,,,,,,,,,,,,,-0.020833333333333332,,,-0.1,0.003355704697986577,,-0.005154639175257732,0.0025,-0.006426418173081603
288,2026-06-30,600352 CH Equity,CNE000001FJ4,26027601W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.0006016840421921052
289,2026-06-30,600362 CH Equity,CNE0000019P0,20302402W,0.014285714285714285,,,,,,0.015873015873015872,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.0020153740760043915
290,2026-06-30,600369 CH Equity,CNE0000016P6,27217701W,0.014285714285714285,,,,,,,,0.008771929824561403,0.006578947368421052,,,,,,,,,0.0031847133757961785,-0.02,,,,,,,-0.005154639175257732,0.0025,0.0005146979167365108
291,2026-06-30,600372 CH Equity,CNE0000018C0,27223101W,,,,,,0.011494252873563218,,,-0.017241379310344827,-0.013157894736842105,,,-0.022222222222222223,,-0.027777777777777776,,,,-0.012658227848101266,,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0017263821198838288
292,2026-06-30,600390 CH Equity,CNE0000016N1,27221901W,,,,,,,,,-0.017241379310344827,,,0.0125,-0.022222222222222223,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,0.0025,-8.88543815113884e-05
293,2026-06-30,600392 CH Equity,CNE000001DZ5,27073301W,,0.011111111111111112,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,0.0025,-0.0012278443452203745
294,2026-06-30,600398 CH Equity,CNE0000016H3,25988901W,-0.007633587786259542,,,-0.010526315789473684,,,,,0.008771929824561403,,,0.0125,,0.058823529411764705,,,,,0.0031847133757961785,,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0003819883979281774
295,2026-06-30,600406 CH Equity,CNE000001G38,27051001W,,,,,,-0.011627906976744186,,-0.012048192771084338,,0.006578947368421052,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.00012380914455536375
296,2026-06-30,600415 CH Equity,CNE000001BC8,27071401W,-0.007633587786259542,,,,,,,,0.008771929824561403,,,-0.02564102564102564,-0.022222222222222223,,,,,,-0.012658227848101266,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,,0.0025,-2.198222539970615e-05
297,2026-06-30,600418 CH Equity,CNE0000018M9,26003201W,0.014285714285714285,-0.010869565217391304,,,-0.00980392156862745,,-0.016129032258064516,,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,0.058823529411764705,,,-0.011627906976744186,-0.06666666666666667,0.0031847133757961785,,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0012436103766245228
298,2026-06-30,600426 CH Equity,CNE000001BM7,27073701W,0.014285714285714285,,,,,0.011494252873563218,,,,,,,,,,-0.011627906976744186,,,,,,,,,,,-0.005154639175257732,0.0025,0.0008417511206095326
299,2026-06-30,600436 CH Equity,CNE000001F21,27072001W,-0.007633587786259542,,,,,,,,-0.017241379310344827,,,-0.02564102564102564,,,,,,,,-0.02,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,-0.009900990099009901,-0.0023263121277129124
300,2026-06-30,600438 CH Equity,CNE000001GS3,27037701W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,-0.020833333333333332,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.005943280663655877
301,2026-06-30,600460 CH Equity,CNE000001DN1,27069001W,,,,,,,,,,,,,,,,,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,0.0007072587830439594
302,2026-06-30,600482 CH Equity,CNE000001KB1,27075401W,,,,,,-0.011627906976744186,,-0.012048192771084338,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,0.01,0.0025,0.001679607096107103
303,2026-06-30,600486 CH Equity,CNE000001B66,27072201W,,-0.010869565217391304,,,,,,0.02127659574468085,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.00021790299807741983
304,2026-06-30,600487 CH Equity,CNE000001FQ9,26003401W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,-0.023255813953488372,,0.01,-0.009900990099009901,0.003698340129972574
305,2026-06-30,600489 CH Equity,CNE000001FM8,27069701W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,,0.011494252873563218,0.015873015873015872,,,,,,,,,,,,,,,,,,,,,0.0025,0.002907702751201074
306,2026-06-30,600497 CH Equity,CNE000001HC5,27036201W,,,,,,-0.011627906976744186,-0.016129032258064516,0.02127659574468085,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.0002979180361481757
307,2026-06-30,600498 CH Equity,CNE0000018P2,25131601W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,-0.020833333333333332,,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,-0.0004301082548921264
308,2026-06-30,600518 CH Equity,CNE0000017M1,27230101W,,,,,,,,,0.008771929824561403,,,0.0125,,,,-0.011627906976744186,-0.011627906976744186,,,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.00011847120837436766
309,2026-06-30,600519 CH Equity,CNE0000018R8,25132101W,-0.007633587786259542,,,,,-0.011627906976744186,-0.016129032258064516,0.02127659574468085,,,0.037037037037037035,,,,,,,,0.0031847133757961785,,,,,,,-0.01282051282051282,,,-0.00042459775171035724
310,2026-06-30,600521 CH Equity,CNE000001DL5,27042301W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,,-0.037037037037037035,,,,,,,,,-0.02,0.005319148936170213,,,,0.003355704697986577,,,-0.009900990099009901,-0.003381983799995243
311,2026-06-30,600522 CH Equity,CNE000001CW4,27076201W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,0.006578947368421052,,,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,,,,,,0.003355704697986577,,0.01,-0.009900990099009901,0.0019072455817393092
312,2026-06-30,600535 CH Equity,CNE000001C81,26021901W,,,-0.010638297872340425,0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,,,0.0125,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0008045981428848714
313,2026-06-30,600536 CH Equity,CNE000001BB0,25996501W,,,,,,,,,,,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.0008773515007003612
314,2026-06-30,600547 CH Equity,CNE000001FR7,27034601W,,,,,,,,-0.012048192771084338,,,,,,,,0.011627906976744186,,,,,,,,,,,0.01,0.0025,0.00026342674665962885
315,2026-06-30,600549 CH Equity,CNE000001D15,27072601W,,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.002071035055739786
316,2026-06-30,600563 CH Equity,CNE000001D72,25712701W,,,,,,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,-0.0006105039088592381
317,2026-06-30,600570 CH Equity,CNE000001GD5,27039501W,,0.011111111111111112,,,,,,,,,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,,,,-0.023255813953488372,0.0064516129032258064,-0.005154639175257732,0.0025,-0.0013015136165855055
318,2026-06-30,600580 CH Equity,CNE000001BJ3,27070201W,-0.007633587786259542,,,,,-0.011627906976744186,,,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,0.003355704697986577,,,0.0025,-8.44092822994863e-05
319,2026-06-30,600583 CH Equity,CNE0000019T2,25403401W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,,,,,0.005319148936170213,,0.01282051282051282,-0.1,0.003355704697986577,,,0.0025,-0.005523876427373481
320,2026-06-30,600584 CH Equity,CNE000001F05,27071501W,,,,,,0.011494252873563218,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,0.01,0.0025,0.0020371929383457997
321,2026-06-30,600585 CH Equity,CNE0000019V8,21683902W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0030247170616964246
322,2026-06-30,600588 CH Equity,CNE0000017Y6,25900001W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,-0.011627906976744186,,0.0031847133757961785,,-0.020833333333333332,,,,0.003355704697986577,0.0064516129032258064,,0.0025,-0.0020272065288675094
323,2026-06-30,600600 CH Equity,CNE0000009Y3,20924401W,-0.007633587786259542,,,,,,,,,,,,,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,0.0064516129032258064,,,0.00030029532579796024
324,2026-06-30,600601 CH Equity,CNE0000001S2,24582801W,,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,9.576836228834243e-07
325,2026-06-30,600637 CH Equity,CNE0000004Z1,24383601W,,,,,-0.00980392156862745,,,-0.012048192771084338,0.008771929824561403,,-0.037037037037037035,,,0.058823529411764705,,,,,,,0.005319148936170213,,,0.05,,,,0.0025,0.0023225886126058705
326,2026-06-30,600642 CH Equity,CNE0000005Q7,23732801W,,0.011111111111111112,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,0.0125,,,0.013888888888888888,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,,,,,0.00012138186245782526
327,2026-06-30,600660 CH Equity,CNE000000230,25900501W,,,,,,,,,,,,-0.02564102564102564,,,,,,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,,-0.005154639175257732,0.0025,0.00040207546753417533
328,2026-06-30,600673 CH Equity,CNE000000BL1,24375201W,-0.007633587786259542,,,-0.010526315789473684,-0.00980392156862745,,,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,0.0025,-0.0017583752895478477
329,2026-06-30,600674 CH Equity,CNE000000BQ0,24386001W,,,,,,,,,-0.017241379310344827,,,-0.02564102564102564,-0.022222222222222223,,-0.027777777777777776,,,,-0.012658227848101266,-0.02,0.005319148936170213,,,0.05,,-0.01282051282051282,,,-0.0006233093607466998
330,2026-06-30,600690 CH Equity,CNE000000CG9,21337801W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,-0.023255813953488372,0.0064516129032258064,,-0.009900990099009901,-0.0035666027438196616
331,2026-06-30,600699 CH Equity,CNE000000DJ1,24376401W,,,,,,,,,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,0.058823529411764705,,-0.011627906976744186,-0.011627906976744186,-0.06666666666666667,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.00047299683731900704
332,2026-06-30,600703 CH Equity,CNE000000KB3,27254101W,,,,,,0.011494252873563218,,,,-0.013157894736842105,,,,,,0.011627906976744186,0.011627906976744186,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0013116934820065322
333,2026-06-30,600704 CH Equity,CNE000000KF4,27248801W,,,,,,,,,-0.017241379310344827,0.006578947368421052,,,0.007575757575757576,-0.058823529411764705,,0.011627906976744186,,-0.06666666666666667,0.0031847133757961785,,,,,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.0029381896828714373
334,2026-06-30,600711 CH Equity,CNE000000KN8,27248201W,,,,,,,,0.02127659574468085,,,,,,,,,,,,,,,,,,,,0.0025,0.0011145275767689752
335,2026-06-30,600733 CH Equity,CNE000000LP1,32912201W,0.014285714285714285,0.011111111111111112,-0.010638297872340425,,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,,0.008771929824561403,,,,0.007575757575757576,,,,-0.011627906976744186,-0.06666666666666667,0.0031847133757961785,,,-0.017857142857142856,,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.0036982243457769366
336,2026-06-30,600737 CH Equity,CNE000000LH8,25133501W,,,,,,-0.011627906976744186,-0.016129032258064516,,0.008771929824561403,0.006578947368421052,0.037037037037037035,0.0125,0.007575757575757576,0.058823529411764705,-0.027777777777777776,,,,0.0031847133757961785,,,,-0.02564102564102564,,,,,,-0.00028023221660528974
337,2026-06-30,600741 CH Equity,CNE000000M15,26009901W,0.014285714285714285,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,0.0125,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.004256596676029267
338,2026-06-30,600754 CH Equity,CNE000000MK0,21172202W,0.014285714285714285,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,0.008771929824561403,-0.013157894736842105,,0.0125,-0.022222222222222223,,,,,,-0.012658227848101266,,,-0.017857142857142856,,,-0.023255813953488372,0.0064516129032258064,,-0.009900990099009901,0.001268761958576766
339,2026-06-30,600760 CH Equity,CNE000000MH6,27237701W,,,,,-0.00980392156862745,-0.011627906976744186,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,-0.017857142857142856,,,0.003355704697986577,,,0.0025,-0.0018980194593302864
340,2026-06-30,600765 CH Equity,CNE000000N22,27227401W,,,,,,0.011494252873563218,,0.02127659574468085,-0.017241379310344827,-0.013157894736842105,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,-0.017857142857142856,,,-0.023255813953488372,-0.01282051282051282,,0.0025,-0.0022348056154043467
341,2026-06-30,600795 CH Equity,CNE000000PC0,25134701W,0.014285714285714285,,,,,,,,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,0.0625,0.0031847133757961785,,-0.020833333333333332,,,,,0.0064516129032258064,-0.005154639175257732,,0.0017522381550205786
342,2026-06-30,600803 CH Equity,CNE000000DG7,27234001W,0.014285714285714285,0.011111111111111112,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,0.007575757575757576,,,,,,-0.012658227848101266,0.010101010101010102,0.005319148936170213,,0.01282051282051282,,,0.0064516129032258064,,,0.0005818794892647284
343,2026-06-30,600809 CH Equity,CNE000000DH5,24384701W,,,,,,-0.011627906976744186,-0.016129032258064516,,-0.017241379310344827,,,,,-0.058823529411764705,,,,,0.0031847133757961785,,,,,,,,,,-0.002819444947906212
344,2026-06-30,600839 CH Equity,CNE000000GJ4,24385901W,,,,,,,,,0.008771929824561403,0.006578947368421052,,0.0125,0.007575757575757576,,,0.011627906976744186,,0.0625,0.0031847133757961785,,,,,,0.003355704697986577,,,-0.009900990099009901,0.0020419265294574916
345,2026-06-30,600845 CH Equity,CNE000000C66,20834501W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.004418494933766168
346,2026-06-30,600862 CH Equity,CNE000000GZ0,27236901W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,,,0.008771929824561403,,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,-0.002473240997485542
347,2026-06-30,600863 CH Equity,CNE000000GN6,24374501W,-0.007633587786259542,-0.010869565217391304,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,,0.005319148936170213,,-0.02564102564102564,0.05,,,0.01,,-0.0003886949573420797
348,2026-06-30,600873 CH Equity,CNE000000HP9,21338301W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,0.02127659574468085,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0033284830677403543
349,2026-06-30,600875 CH Equity,CNE000000J28,22146802W,0.014285714285714285,,,,,,,-0.012048192771084338,-0.017241379310344827,,,,0.007575757575757576,,-0.027777777777777776,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,,0.01,0.0025,0.0006188929943131478
350,2026-06-30,600879 CH Equity,CNE000000J93,26007601W,-0.007633587786259542,-0.010869565217391304,,,-0.00980392156862745,,,,-0.017241379310344827,-0.013157894736842105,,,-0.022222222222222223,,-0.027777777777777776,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0027775105958752315
351,2026-06-30,600885 CH Equity,CNE000000JK6,27245701W,-0.007633587786259542,0.011111111111111112,,,,0.011494252873563218,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,-0.027777777777777776,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,,,0.0025,0.0008889974627620205
352,2026-06-30,600886 CH Equity,CNE000000JM2,27020201W,,,,,,0.011494252873563218,0.015873015873015872,,,,,,0.007575757575757576,,,,,-0.06666666666666667,0.0031847133757961785,0.010101010101010102,0.005319148936170213,,-0.02564102564102564,,,0.0064516129032258064,-0.005154639175257732,,-0.0005632273230554825
353,2026-06-30,600887 CH Equity,CNE000000JP5,26002901W,,0.011111111111111112,,0.010526315789473684,0.009708737864077669,,,,,,,0.0125,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,,,,0.01282051282051282,,,,,,0.0028442580871883344
354,2026-06-30,600893 CH Equity,CNE000000JW1,27233301W,,,,,-0.00980392156862745,,,,-0.017241379310344827,-0.013157894736842105,,,,,0.013888888888888888,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0009958228600186816
355,2026-06-30,600900 CH Equity,CNE000001G87,25954101W,0.014285714285714285,0.011111111111111112,0.010526315789473684,,0.009708737864077669,0.011494252873563218,0.015873015873015872,,-0.017241379310344827,,,0.0125,-0.022222222222222223,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,0.005319148936170213,,,-0.1,,,-0.005154639175257732,,-0.002121613465642953
356,2026-06-30,600901 CH Equity,CNE100002SX5,32661601W,0.014285714285714285,,,,,,,,-0.017241379310344827,,-0.037037037037037035,0.0125,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,,,,0.0025,-0.0008102311053877362
357,2026-06-30,600905 CH Equity,CNE1000051F2,34768301W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,,,0.02127659574468085,0.008771929824561403,,,,-0.022222222222222223,,,,,,-0.012658227848101266,,0.005319148936170213,,,0.05,,,-0.005154639175257732,,0.0009793089948305206
358,2026-06-30,600909 CH Equity,CNE100002GR2,32297801W,,,,,,,,,0.008771929824561403,0.006578947368421052,,,,,-0.027777777777777776,,,,0.0031847133757961785,,,,,,,,0.01,0.0025,0.00039339156903513714
359,2026-06-30,600919 CH Equity,CNE100002G76,32205501W,-0.007633587786259542,,,,,,,,,-0.013157894736842105,,0.0125,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,-0.009900990099009901,-0.00032211042229107615
360,2026-06-30,600926 CH Equity,CNE100002GQ4,32272701W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,0.0125,,,,,,,-0.012658227848101266,0.010101010101010102,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0019502405446663602
361,2026-06-30,600938 CH Equity,CNE100005980,14254006W,0.014285714285714285,0.011111111111111112,0.010526315789473684,,,,,,,,,,,,,,,,,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,,0.0025,0.0028086791667659965
